dates,details,scores,reviews
 8/15/2015 ,  Age: 55-64 |   On supplement for less than 1 month |   ," Condition: Other , Overall rating 2.3 ,Effectiveness,Ease of Use,Satisfaction,Report this post","vomiting,stomach pains, diarrhea  and hot flashes and not even a woman."
 8/13/2015 ,  Age: 45-54 |   On supplement for 1 to less than 2 years |   ," Condition: Other , Overall rating 4.7 ,Effectiveness,Ease of Use,Satisfaction,Report this post",
 8/11/2015 , lousah |  Age: 55-64 |   On supplement for 6 months to less than 1 year |   ," Condition: Migraine headache , Overall rating 4.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post",
 7/21/2015 , Jen |  Age: 55-64 |   On supplement for less than 1 month |   ," Condition: Other , Overall rating 3.7 ,Effectiveness,Ease of Use,Satisfaction,Report this post","I am going through a very stressful time in my life and while some people have suggested I take Paxil or Lexapro I decided to take this product. While it has really improved my mood and anxiety I started feeling a lot of pain in my muscles. It got to the point that I had to take an Aleve everyday and just kept getting worse. I stopped it for that reason and I sure hope my body gets back to normal and the pains go away. It also gave me acid indigestion. Notwithstanding, I would have continued tak,ing it if it wasn't for the muscle pains."
 7/17/2015 ,  Age: 35-44 |   On supplement for less than 1 month |   ," Condition: Other , Overall rating 3.3 ,Effectiveness,Ease of Use,Satisfaction,Report this post","I bought this drug to enhance lucid dreaming. I did have more vivid and easy to recall dreams, but each time I took it I woke up in the middle of the night and fell asleep in the morning, so it gave me insomnia and ruined my sleep each time I consumed a pill. I have no problems with my sleep whatsoever. It did not enhance my mood either."
 7/7/2015 ,  Age: 65-74 |   On supplement for 1 to 6 months |   ," Condition: Other , Overall rating 4.3 ,Effectiveness,Ease of Use,Satisfaction,Report this post","In started with 200 mg, and felt great, I don't live in USA I am using another brand 100mg started taking two pills, and felt nausea all day. I lowered to 100mg and feel fine. I prefer Arrow brand."
 7/5/2015 ,  Age: 45-54 |   On supplement for 6 months to less than 1 year |   ," Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post",
 6/30/2015 , Lark |  Age: 35-44 |   On supplement for 1 to 6 months |   ," Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","I've  been taking 100 MG each evening for about 3 months. I have found that it is great at keeping me from becoming a weeping mess each month from pms.   The first week or so I had a very apathetic attitude towards everything and found it difficult to be motivated.  Once my system adjusted I felt a lot better and more ""normal"" then I have in a long time. If I forget a pill I am very moody the next day and really notice a difference. So far I am very happy to have something to help my major ups a,nd downs without prescription medications."
 6/17/2015 , rick |  Age: 19-24 |   On supplement for less than 1 month |   ," Condition: Other , Overall rating 4.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","I am a 1st year med student and tried this supplement(5-HTP, 100mg) for a minor depression. It certainly did help the depression but it usually made me feel sleepy during the daytime, in such a way that I couldn't really concentrate on my studies. It kind of 'paralyses' your mind and thats probably why it works great as an anti-depressant. I wouldn't recommend anyone to take this supplement for longer periods of time because it can potentially upset serotonin/melatonin balance in the body(probab,ably accounting for some of the adverse effects experienced). I personally use it incidentally(thats like 5 times a year) and when I do it helps me relax and sleep better. I don't use it when I have to be productive the next day. "
 5/15/2015 ,  Age: 65-74 |   On supplement for 2 to less than 5 years |   ," Condition: Other , Overall rating 4.3 ,Effectiveness,Ease of Use,Satisfaction,Report this post",I very like. no side effects
 5/11/2015 , danieljbrennan2000 |  Age: 35-44 |   On supplement for 1 to 6 months |   ," Condition: Other , Overall rating 4.3 ,Effectiveness,Ease of Use,Satisfaction,Report this post","I have read a lot of the experiences here, and everyone will have different side effects. Some people need to ease into it slowly, some people need a lot more... These things take time, about 2 weeks to fully feel the effect on your mood and sleep patterns. I was disappointed the first time I took it because the recommended dose wasn't enough, but I didn't know any better. My friends mom works at the store I got them from and she said you got to take like 3x the recommended dosage... I took 3- 5,0mg chewables, 3x a day, and it worked like a charm! The vivid dreams are normal, if you're suffering from insomnia, you're just not used to them. I was freaked out by my dreams for a while; getting more deep REM sleep gives you a more intense dream. There was a few times when I was tired during the day, and a little groggy... but I never slept better, and I was as happy as a kindergartner fingerpainting!"
 5/8/2015 , themedspeds |  Age: 19-24 |   On supplement for 1 to 6 months |   ," Condition: Other , Overall rating 2.3 ,Effectiveness,Ease of Use,Satisfaction,Report this post","I get random severe depressive episodes usually every 4-5 years. When these episodes began I have low mood (except at night time), anxiety and sleep maintenance insomnia. I purchased this product after about a week of my depressive episode. I took one pill a day for the first weeks then switched to 2. After about 2 months I gave up because I didn't feel any different. Luckily there were no additional side effects, but I might as well been taking a sugar pill. I weaned down to 1 after I gave up a,nd once I ran out I didn't purchase anymore. Looks like it works for some people and that's great, but it didn't work at all for me."
 5/6/2015 , aj |  Age: 65-74 |   On supplement for 2 to less than 5 years |   ," Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","I am stressed due to work load and level of responsibility in my life. Developed A-fib and shortly after I went to a Dr. who put me on a lot of supplements including 5-HTP. I take the time release version, 200 mg and I love it. I used to fell anxiety build up internally as stressful situations popped up and it would build and I'd be stressed out all night. Ever since I began taking 5-HTP I have been more calm and handle stress with a more relaxed attitude. I used to feel more volatile and would ,over react at times. Plus, I used to feel overwhelmed and depressed if things in my life didn't go well. Now I take them with a grain of salt and don't let things bother me as much. Life's challenges never go away but if you can deal with them with a level head and without anxiety I think it's easier to solve problems and be the leader you need to be. I have not experienced any negative side effects. If I miss taking it after a day or two I start feeling ""gloomy.""  "
 4/19/2015 , Ginette  |  Age: 45-54 |   On supplement for 1 to 6 months |   ," Condition: Fibromyalgia , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","I started taking this as recommended by a friend who's mum takes it, I recently came off pregabalin, so needed something to help, as yet it hasn't help ease the pain but I have noticed I wake up feeling like I've really slept, which I haven't felt in a long time, also I have no foggyness in the morning which I always had before, I'm seeing my dr soon to talk over where to go from here "
 4/15/2015 , bittymommy |  Age: 25-34 |   On supplement for 1 to 6 months |   ," Condition: Other , Overall rating 2.3 ,Effectiveness,Ease of Use,Satisfaction,Report this post","I began taking this product for the postpartum depression I experienced after having my first child.  I took 100mgs for about four months.  My depression didn't lift, but I would experience an uncomfortable euphoria at random times.  I decided to slowly wean myself off (under doctor's advice).  I never experienced a true panic attack until that weaning process.  I had severe panic attacks, nightmares mixed with insomnia, vertigo and extreme anxiety. I had to move in with my mother for two months, because I could not care for my child. Please be careful with this supplement!"
 4/10/2015 ,  Age: 55-64 |   On supplement for less than 1 month |   ," Condition: Other , Overall rating 3.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","I took 1 capsule and within 1/2hour  I was asleep.  my dog woke me up after 2 hours. I was really shaken up  and kind of euphoric. I called my wife at work and she said stay put  until she got home. I walked out to mailbox,like an old drunk ,got mail went to chair ,fell asleep. After dinner she took me to bed and i slept all night.  That's the first and last pill I taking.              i  "
 4/4/2015 ,  Age: 19-24 |   On supplement for less than 1 month |   ," Condition: Other , Overall rating 4.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","After dealing with anxiety and depression for the past two years, doctors decided to put me on Zoloft. They put me on a normal starting dose, and by day 5 I had serious symptoms of serotonin syndrome. It was terrifying. I was discouraged, but a friend of mine told me about 5-HTP. I have been taking it for about 2 weeks now and I felt the positive effects by the 2nd day. I sleep better, I eat better, I'm not foggy anymore, and the general anxiety that looms throughout my day is almost all gone. I,'m pretty amazed with how well this works. One negative side effect I've experienced is diarrhea. Yet that is manageable compared to depression.  I take one 100mg pill in the morning when I wake up.  Hope this helps, and best of luck to you!"
